<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
EMCC.US,D,20231109,000000,24.9352,24.9352,24.9352,24.9352,11,0
EMCC.US,D,20231110,000000,24.9852,24.9852,24.9852,24.9852,23,0
EMCC.US,D,20231113,000000,25.005,25.005,25.005,25.005,11,0
EMCC.US,D,20231114,000000,25.03,25.0302,25.03,25.0302,160,0
EMCC.US,D,20231115,000000,25.08,25.08,25.0349,25.0349,174,0
EMCC.US,D,20231116,000000,25.0394,25.0394,25.0394,25.0394,23,0
EMCC.US,D,20231117,000000,25.01,25.0451,25.01,25.0451,171,0
EMCC.US,D,20231120,000000,24.9151,24.9151,24.9151,24.9151,35,0
EMCC.US,D,20231121,000000,24.8899,24.8899,24.8899,24.8899,22,0
EMCC.US,D,20231122,000000,24.8805,24.8805,24.8805,24.8805,1,0
EMCC.US,D,20231124,000000,24.9052,24.9052,24.9052,24.9052,25,0
EMCC.US,D,20231127,000000,24.9055,24.9055,24.9055,24.9055,29,0
EMCC.US,D,20231128,000000,24.99,24.99,24.99,24.99,9,0
EMCC.US,D,20231129,000000,24.9551,24.9551,24.9551,24.9551,5,0
EMCC.US,D,20231130,000000,24.9844,24.9844,24.9844,24.9844,34,0
EMCC.US,D,20231201,000000,25.0287,25.0287,25.0287,25.0287,2,0
EMCC.US,D,20231204,000000,24.9549,24.9549,24.9549,24.9549,5,0
EMCC.US,D,20231205,000000,24.93,24.93,24.93,24.93,25,0
EMCC.US,D,20231206,000000,25.01,25.01,24.9399,24.9399,235,0
EMCC.US,D,20231207,000000,25.0001,25.0001,25.0001,25.0001,2,0
EMCC.US,D,20231208,000000,24.9995,24.9995,24.9995,24.9995,2,0
EMCC.US,D,20231211,000000,25.075,25.075,25.075,25.075,50,0
EMCC.US,D,20231212,000000,25.1102,25.1102,25.1102,25.1102,1,0
EMCC.US,D,20231213,000000,25.165,25.165,25.165,25.165,50,0
EMCC.US,D,20231214,000000,25.1751,25.1751,25.1751,25.1751,2,0
EMCC.US,D,20231215,000000,25.0923,25.0923,25.0923,25.0923,100,0
EMCC.US,D,20231218,000000,25.09,25.09,25.09,25.09,5,0
EMCC.US,D,20231219,000000,25.2304,25.2304,25.2304,25.2304,5,0
EMCC.US,D,20231220,000000,24.909,24.909,24.909,24.909,5,0
EMCC.US,D,20231221,000000,25.2571,25.2571,25.2571,25.2571,2,0
EMCC.US,D,20231222,000000,25.1872,25.1872,25.1872,25.1872,16,0
EMCC.US,D,20231226,000000,25.3451,25.3451,25.3451,25.3451,7,0
EMCC.US,D,20231227,000000,25.4325,25.4325,25.4325,25.4325,19,0
EMCC.US,D,20231228,000000,25.3948,25.3948,25.3948,25.3948,3,0
EMCC.US,D,20231229,000000,25.4101,25.4101,25.4101,25.4101,6,0
EMCC.US,D,20240102,000000,25.227,25.227,25.227,25.227,253,0
EMCC.US,D,20240103,000000,25.1601,25.1601,25.1601,25.1601,11,0
EMCC.US,D,20240104,000000,25.15,25.1601,25.15,25.1601,6513,0
EMCC.US,D,20240105,000000,25.1901,25.1901,25.1901,25.1901,7,0
EMCC.US,D,20240108,000000,25.15,25.2562,25.15,25.2562,5372,0
EMCC.US,D,20240109,000000,24.9489,24.9489,24.9489,24.9489,5,0
EMCC.US,D,20240110,000000,24.8959,24.8959,24.8959,24.8959,32,0
EMCC.US,D,20240111,000000,24.8902,25.0019,24.8902,25.0019,412,0
EMCC.US,D,20240112,000000,25.1051,25.1051,25.1051,25.1051,54,0
EMCC.US,D,20240116,000000,24.5155,24.5155,24.5155,24.5155,49,0
EMCC.US,D,20240117,000000,24.1,24.158,24.1,24.158,152,0
EMCC.US,D,20240118,000000,24.3009,24.3301,24.3009,24.3301,286,0
EMCC.US,D,20240119,000000,24.4501,24.4501,24.4501,24.4501,22,0
EMCC.US,D,20240122,000000,24.1449,24.1449,24.1449,24.1449,111,0
EMCC.US,D,20240123,000000,24.2451,24.2451,24.2451,24.2451,10,0
EMCC.US,D,20240124,000000,24.345,24.345,24.345,24.345,10,0
EMCC.US,D,20240125,000000,24.3651,24.3651,24.3651,24.3651,27,0
EMCC.US,D,20240126,000000,24.4001,24.4001,24.4001,24.4001,1,0
EMCC.US,D,20240129,000000,24.4151,24.4151,24.4151,24.4151,2,0
EMCC.US,D,20240130,000000,24.37,24.37,24.3651,24.3651,193,0
EMCC.US,D,20240131,000000,24.3351,24.3351,24.3351,24.3351,31,0
EMCC.US,D,20240201,000000,26.74,26.74,24.4399,24.4399,1005,0
EMCC.US,D,20240202,000000,24.4355,24.4355,24.4355,24.4355,99,0
EMCC.US,D,20240205,000000,24.475,24.475,24.475,24.475,1,0
EMCC.US,D,20240206,000000,24.5351,24.5351,24.5351,24.5351,11,0
EMCC.US,D,20240207,000000,24.5501,24.5501,24.5501,24.5501,4,0
EMCC.US,D,20240208,000000,24.5601,24.5601,24.5601,24.5601,4,0
EMCC.US,D,20240209,000000,24.5751,24.5751,24.5751,24.5751,52,0
EMCC.US,D,20240212,000000,24.5851,24.5851,24.5851,24.5851,32,0
EMCC.US,D,20240213,000000,24.6001,24.6001,24.6001,24.6001,31,0
EMCC.US,D,20240214,000000,24.5851,24.5851,24.5851,24.5851,1,0
EMCC.US,D,20240215,000000,24.6001,24.6001,24.6001,24.6001,1,0
EMCC.US,D,20240216,000000,24.6651,24.6651,24.6651,24.6651,1,0
EMCC.US,D,20240220,000000,24.51,24.51,24.435,24.435,214,0
EMCC.US,D,20240221,000000,24.4451,24.4451,24.4451,24.4451,284,0
EMCC.US,D,20240222,000000,24.5501,24.5501,24.5501,24.5501,1,0
EMCC.US,D,20240223,000000,24.5551,24.5551,24.5551,24.5551,21,0
EMCC.US,D,20240226,000000,24.57,24.57,24.57,24.57,3,0
EMCC.US,D,20240227,000000,24.6,24.6,24.5751,24.5751,398,0
EMCC.US,D,20240228,000000,24.4849,24.4849,24.4849,24.4849,31,0
EMCC.US,D,20240229,000000,24.515,24.515,24.515,24.515,107,0
EMCC.US,D,20240301,000000,24.5902,24.5902,24.5902,24.5902,10,0
EMCC.US,D,20240304,000000,24.6499,24.6499,24.605,24.605,285,0
EMCC.US,D,20240305,000000,24.555,24.555,24.555,24.555,37,0
EMCC.US,D,20240306,000000,24.6351,24.6351,24.6351,24.6351,5,0
EMCC.US,D,20240307,000000,24.6613,24.6851,24.6613,24.6851,475,0
EMCC.US,D,20240308,000000,24.6901,24.6901,24.6901,24.6901,9,0
EMCC.US,D,20240311,000000,24.72,24.7284,24.695,24.695,959,0
EMCC.US,D,20240312,000000,24.7129,24.7129,24.7129,24.7129,10,0
EMCC.US,D,20240313,000000,24.715,24.74,24.715,24.7151,239,0
EMCC.US,D,20240314,000000,24.76,24.76,24.7399,24.7399,126,0
EMCC.US,D,20240315,000000,24.54,24.6906,24.54,24.6906,2209,0
EMCC.US,D,20240318,000000,24.4651,24.4651,24.4651,24.4651,9,0
EMCC.US,D,20240319,000000,24.4199,24.4199,24.4199,24.4199,10,0
EMCC.US,D,20240320,000000,24.5123,24.5123,24.5123,24.5123,10,0
EMCC.US,D,20240321,000000,24.5601,24.5601,24.5601,24.5601,37,0
EMCC.US,D,20240322,000000,24.515,24.515,24.515,24.515,17,0
EMCC.US,D,20240325,000000,24.5581,24.5581,24.5581,24.5581,127,0
EMCC.US,D,20240326,000000,24.55,24.5601,24.55,24.5601,207,0
EMCC.US,D,20240327,000000,24.55,24.5901,24.55,24.5901,144,0
EMCC.US,D,20240328,000000,24.6299,24.6299,24.6299,24.6299,74,0
EMCC.US,D,20240401,000000,24.63,24.6501,24.63,24.6501,164,0
EMCC.US,D,20240402,000000,24.6799,24.6799,24.6799,24.6799,68,0
EMCC.US,D,20240403,000000,24.6765,24.6912,24.65,24.6912,2535,0
EMCC.US,D,20240404,000000,24.765,24.77,24.6549,24.6549,1560,0
EMCC.US,D,20240405,000000,24.71,24.73,24.6951,24.6951,1532,0
EMCC.US,D,20240408,000000,24.7404,24.7404,24.7404,24.7404,52,0
EMCC.US,D,20240409,000000,24.7651,24.7651,24.7651,24.7651,13,0
EMCC.US,D,20240410,000000,24.72,24.7383,24.7149,24.7383,448,0
EMCC.US,D,20240411,000000,24.75,24.775,24.74,24.775,511,0
EMCC.US,D,20240412,000000,24.65,24.65,24.6136,24.6136,151,0
EMCC.US,D,20240415,000000,24.5519,24.5519,24.5519,24.5519,90,0
EMCC.US,D,20240416,000000,24.22,24.3521,24.22,24.3521,519,0
EMCC.US,D,20240417,000000,24.3546,24.3546,24.3546,24.3546,13,0
EMCC.US,D,20240418,000000,24.4599,24.48,24.4103,24.48,234,0
EMCC.US,D,20240419,000000,24.4,24.4001,24.4,24.4001,263,0
EMCC.US,D,20240422,000000,24.285,24.285,24.285,24.285,92,0
EMCC.US,D,20240423,000000,24.405,24.405,24.405,24.405,33,0
EMCC.US,D,20240424,000000,24.45,24.45,24.42,24.42,1343,0
EMCC.US,D,20240425,000000,24.44,24.4567,24.415,24.4567,772,0
EMCC.US,D,20240426,000000,24.4901,24.4901,24.4901,24.4901,194,0
EMCC.US,D,20240429,000000,24.58,24.58,24.5305,24.5305,276,0
EMCC.US,D,20240430,000000,24.54,24.54,24.5086,24.5086,323,0
EMCC.US,D,20240501,000000,24.525,24.525,24.5236,24.5236,339,0
EMCC.US,D,20240502,000000,24.5501,24.5501,24.5501,24.5501,3,0
EMCC.US,D,20240503,000000,24.5501,24.5501,24.5501,24.5501,2,0
EMCC.US,D,20240506,000000,24.5551,24.5551,24.5551,24.5551,91,0
EMCC.US,D,20240507,000000,24.58,24.58,24.5486,24.5486,285,0
EMCC.US,D,20240508,000000,24.545,24.545,24.545,24.545,16,0
EMCC.US,D,20240509,000000,24.5451,24.5451,24.5451,24.5451,1,0
EMCC.US,D,20240510,000000,24.5501,24.5501,24.5501,24.5501,5,0
EMCC.US,D,20240513,000000,24.5578,24.5578,24.5578,24.5578,14,0
EMCC.US,D,20240514,000000,24.5301,24.56,24.5301,24.56,135,0
EMCC.US,D,20240515,000000,24.585,24.585,24.585,24.585,16,0
EMCC.US,D,20240516,000000,24.5851,24.5851,24.5851,24.5851,1,0
EMCC.US,D,20240517,000000,24.7376,24.7501,24.7376,24.7501,120,0
EMCC.US,D,20240520,000000,24.5358,24.5358,24.5358,24.5358,25,0
EMCC.US,D,20240521,000000,24.4308,24.51,24.4308,24.455,264,0
EMCC.US,D,20240522,000000,24.35,24.4051,24.35,24.4051,816,0
EMCC.US,D,20240523,000000,24.45,24.4501,24.28,24.28,209,0
EMCC.US,D,20240524,000000,24.44,24.44,24.3651,24.3651,602,0
EMCC.US,D,20240528,000000,24.42,24.42,24.3457,24.3457,320,0
EMCC.US,D,20240529,000000,24.0454,24.0454,24.0454,24.0454,55,0
EMCC.US,D,20240530,000000,23.9945,23.9945,23.9945,23.9945,15,0
EMCC.US,D,20240531,000000,23.8055,23.8055,23.8055,23.8055,2,0
EMCC.US,D,20240603,000000,24.035,24.035,24.035,24.035,17,0
EMCC.US,D,20240604,000000,23.72,23.72,23.63,23.7,358,0
EMCC.US,D,20240605,000000,24.0545,24.0545,24.0545,24.0545,18,0
EMCC.US,D,20240606,000000,24.1852,24.1852,24.1852,24.1852,64,0
EMCC.US,D,20240607,000000,24.11,24.11,24,24,102,0
EMCC.US,D,20240610,000000,23.9,24.095,23.9,24.095,262,0
EMCC.US,D,20240611,000000,24.0405,24.0405,24.0405,24.0405,7,0
EMCC.US,D,20240612,000000,24.2793,24.2793,24.2793,24.2793,71,0
EMCC.US,D,20240613,000000,24.225,24.225,24.225,24.225,66,0
EMCC.US,D,20240614,000000,24.2702,24.2702,24.2702,24.2702,60,0
EMCC.US,D,20240617,000000,24.34,24.4387,24.34,24.4387,392,0
